Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,CELLHEX,NODEHEX,LACHEX,RAWCELLID,NRxRSRP,NRxRSRQ
2019.11.26_13.50.48,-8.394718,51.886101,0,B,11,5G,-106,-13,6.0,11,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-105.0,-39.0
2019.11.26_13.50.49,-8.394718,51.886101,0,B,11,5G,-107,-14,4.0,11,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-111.0,-18.0
2019.11.26_13.50.50,-8.394718,51.886101,0,B,11,5G,-107,-14,4.0,11,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-111.0,-18.0
2019.11.26_13.50.51,-8.394718,51.886101,0,B,11,5G,-106,-13,1.0,11,-85.0,2,4,D,,,,,,B,A4DF,9CBA,10805003,-111.0,-17.0
2019.11.26_13.50.52,-8.394718,51.886101,0,B,11,5G,-106,-13,1.0,13,-88,433,245,D,,,,,,B,A4DF,9CBA,10805003,-111.0,-17.0
2019.11.26_13.50.53,-8.394718,51.886101,0,B,11,5G,-103,-14,4.0,12,-86,11366,497,D,,,,,,B,A4DF,9CBA,10805003,-107.0,-19.0
2019.11.26_13.50.54,-8.394718,51.886101,0,B,11,5G,-103,-14,4.0,12,-86,18419,672,D,,,,,,B,A4DF,9CBA,10805003,-107.0,-19.0
2019.11.26_13.50.55,-8.394878,51.886015,1,B,11,5G,-103,-14,4.0,12,-86,18419,672,D,,,,,,B,A4DF,9CBA,10805003,-107.0,-19.0
2019.11.26_13.50.55,-8.394878,51.886015,1,B,11,5G,-103,-17,2.0,12,-86,21778,857,D,,,,,,B,A4DF,9CBA,10805003,,
2019.11.26_13.50.57,-8.394878,51.886015,1,B,11,5G,-103,-17,2.0,12,-86,5464,206,D,,,,,,B,A4DF,9CBA,10805003,,
2019.11.26_13.50.58,-8.394878,51.886015,1,B,11,5G,-103,-13,10.0,15,-83,13,22,D,,,,,,B,A4DF,9CBA,10805003,-100.0,-204.0
2019.11.26_13.50.59,-8.394878,51.886015,1,B,11,5G,-103,-13,10.0,5,-87,11407,445,D,,,,,,B,A4DF,9CBA,10805003,-100.0,-204.0
2019.11.26_13.51.00,-8.394878,51.886015,1,B,11,5G,-104,-14,6.0,5,-87,11512,362,D,,,,,,B,A4DF,9CBA,10805003,,
2019.11.26_13.51.01,-8.394878,51.886015,1,B,11,5G,-104,-14,6.0,5,-87,152,90,D,,,,,,B,A4DF,9CBA,10805003,,
2019.11.26_13.51.02,-8.394878,51.886015,1,B,11,5G,-103,-15,2.0,9,-85,239,248,D,,,,,,B,A4DF,9CBA,10805003,-103.0,-204.0
2019.11.26_13.51.03,-8.394878,51.886015,1,B,11,5G,-103,-15,2.0,9,-83,3787,111,D,,,,,,B,A4DF,9CBA,10805003,-103.0,-204.0
2019.11.26_13.51.04,-8.394878,51.886015,1,B,11,5G,-102,-16,7.0,9,-86,13443,197,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-8.0
2019.11.26_13.51.05,-8.394878,51.886015,1,B,11,5G,-102,-16,7.0,9,-86,33239,279,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-8.0
2019.11.26_13.51.06,-8.394878,51.886015,1,B,11,5G,-103,-11,5.0,14,-90,46142,335,D,,,,,,B,A4DF,9CBA,10805003,-103.0,-8.0
2019.11.26_13.51.07,-8.394878,51.886015,1,B,11,5G,-103,-11,5.0,15,-87,62772,365,D,,,,,,B,A4DF,9CBA,10805003,-103.0,-8.0
2019.11.26_13.51.08,-8.394878,51.886015,1,B,11,5G,-102,-12,7.0,15,-89,41124,225,D,,,,,,B,A4DF,9CBA,10805003,-106.0,-10.0
2019.11.26_13.51.09,-8.394878,51.886015,1,B,11,5G,-102,-12,7.0,9,-87,0,0,D,,,,,,B,A4DF,9CBA,10805003,-106.0,-10.0
2019.11.26_13.51.11,-8.394878,51.886015,1,B,11,5G,-102,-12,0.0,9,-87,0,0,I,,,,,,B,A4DF,9CBA,10805003,-105.0,-6.0
2019.11.26_13.51.12,-8.394878,51.886015,1,B,11,5G,-102,-12,0.0,9,-87,0,0,I,,,,,,B,A4DF,9CBA,10805003,-105.0,-6.0
2019.11.26_13.51.13,-8.394878,51.886015,1,B,11,5G,-102,-12,2.0,12,-89,75,22,D,,,,,,B,A4DF,9CBA,10805003,-104.0,-5.0
2019.11.26_13.51.14,-8.394878,51.886015,1,B,11,5G,-102,-12,2.0,12,-89,4,5,D,,,,,,B,A4DF,9CBA,10805003,-104.0,-5.0
2019.11.26_13.51.15,-8.394878,51.886015,1,B,11,5G,-101,-13,3.0,14,-85,2,4,D,,,,,,B,A4DF,9CBA,10805003,-102.0,-5.0
2019.11.26_13.51.16,-8.394878,51.886015,1,B,11,5G,-101,-13,3.0,14,-85,0,0,I,,,,,,B,A4DF,9CBA,10805003,-102.0,-5.0
2019.11.26_13.51.17,-8.394878,51.886015,1,B,11,5G,-101,-12,3.0,14,-85,0,0,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-6.0
2019.11.26_13.51.18,-8.394878,51.886015,1,B,11,5G,-101,-12,3.0,14,-85,0,0,I,,,,,,B,A4DF,9CBA,10805003,-101.0,-6.0
2019.11.26_13.51.19,-8.394878,51.886015,1,B,11,5G,-101,-12,7.0,10,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-4.0
2019.11.26_13.51.20,-8.394878,51.886015,1,B,11,5G,-101,-12,7.0,10,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-4.0
2019.11.26_13.51.21,-8.394878,51.886015,1,B,11,5G,-101,-13,7.0,10,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-4.0
2019.11.26_13.51.22,-8.394878,51.886015,1,B,11,5G,-101,-13,7.0,14,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-4.0
2019.11.26_13.51.23,-8.394878,51.886015,1,B,11,5G,-101,-14,2.0,14,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-4.0
2019.11.26_13.51.25,-8.394878,51.886015,1,B,11,5G,-101,-14,2.0,14,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-4.0
2019.11.26_13.51.26,-8.394878,51.886015,1,B,11,5G,-100,-16,3.0,14,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-5.0
2019.11.26_13.51.27,-8.394878,51.886015,1,B,11,5G,-100,-16,3.0,13,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-5.0
2019.11.26_13.51.28,-8.394878,51.886015,1,B,11,5G,-100,-11,1.0,13,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-102.0,-5.0
2019.11.26_13.51.29,-8.394878,51.886015,1,B,11,5G,-100,-11,1.0,13,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-102.0,-5.0
2019.11.26_13.51.30,-8.394878,51.886015,1,B,11,5G,-101,-11,2.0,13,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-102.0,-204.0
2019.11.26_13.51.31,-8.394878,51.886015,1,B,11,5G,-101,-11,2.0,13,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-102.0,-204.0
2019.11.26_13.51.32,-8.394878,51.886015,1,B,11,5G,-101,-15,0.0,15,-85,1,0,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-204.0
2019.11.26_13.51.33,-8.394878,51.886015,1,B,11,5G,-101,-15,0.0,15,-83,2,4,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-204.0
2019.11.26_13.51.34,-8.394878,51.886015,1,B,11,5G,-101,-11,5.0,15,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-99.0,-39.0
2019.11.26_13.51.35,-8.394878,51.886015,1,B,11,5G,-101,-11,5.0,15,-83,5,7,D,,,,,,B,A4DF,9CBA,10805003,-99.0,-39.0
2019.11.26_13.51.36,-8.394878,51.886015,1,B,11,5G,-100,-10,7.0,15,-83,0,0,D,,,,,,B,A4DF,9CBA,10805003,-100.0,-1.0
2019.11.26_13.51.38,-8.394878,51.886015,1,B,11,5G,-100,-10,7.0,12,-85,2,4,D,,,,,,B,A4DF,9CBA,10805003,-100.0,-1.0
2019.11.26_13.51.39,-8.394878,51.886015,1,B,11,5G,-105,-12,-5.0,12,-85,0,0,I,,,,,,B,A4DF,9CBA,10805003,-103.0,-39.0
2019.11.26_13.51.40,-8.394878,51.886015,1,B,11,5G,-105,-12,-5.0,10,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-103.0,-39.0
2019.11.26_13.51.41,-8.394878,51.886015,1,B,11,5G,-104,-12,3.0,13,-85.0,0,3,D,,,,,,B,A4DF,9CBA,10805003,-103.0,-38.0
2019.11.26_13.51.42,-8.394878,51.886015,1,B,11,5G,-104,-12,3.0,13,-85.0,0,1,D,,,,,,B,A4DF,9CBA,10805003,-103.0,-38.0
2019.11.26_13.51.43,-8.394878,51.886015,1,B,11,5G,-104,-11,1.0,13,-85.0,0,1,D,,,,,,B,A4DF,9CBA,10805003,-103.0,0.0
2019.11.26_13.51.44,-8.394878,51.886015,1,B,11,5G,-104,-11,1.0,13,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-103.0,0.0
2019.11.26_13.51.45,-8.394878,51.886015,1,B,11,5G,-104,-14,2.0,13,-85.0,0,0,D,,,,,,B,A4DF,9CBA,10805003,-103.0,-39.0
2019.11.26_13.51.46,-8.394878,51.886015,1,B,11,5G,-104,-14,2.0,13,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-103.0,-39.0
2019.11.26_13.51.47,-8.394878,51.886015,1,B,11,5G,-104,-13,2.0,13,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-103.0,-39.0
2019.11.26_13.51.48,-8.394878,51.886015,1,B,11,5G,-104,-13,2.0,13,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-103.0,-39.0
2019.11.26_13.51.49,-8.394878,51.886015,1,B,11,5G,-104,-11,4.0,13,-85.0,0,0,D,,,,,,B,A4DF,9CBA,10805003,-103.0,-39.0
2019.11.26_13.51.51,-8.394878,51.886015,1,B,11,5G,-104,-11,4.0,13,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-103.0,-39.0
2019.11.26_13.51.52,-8.394878,51.886015,1,B,11,5G,-104,-12,1.0,11,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-104.0,0.0
2019.11.26_13.51.53,-8.394878,51.886015,1,B,11,5G,-104,-12,1.0,11,-83,5,6,D,,,,,,B,A4DF,9CBA,10805003,-104.0,0.0
2019.11.26_13.51.54,-8.394878,51.886015,1,B,11,5G,-100,-12,4.0,11,-83,3531,89,D,,,,,,B,A4DF,9CBA,10805003,-100.0,-8.0
2019.11.26_13.51.55,-8.394878,51.886015,1,B,11,5G,-100,-12,4.0,11,-83,13,5,D,,,,,,B,A4DF,9CBA,10805003,-100.0,-8.0
2019.11.26_13.51.56,-8.394878,51.886015,1,B,11,5G,-101,-10,2.0,11,-83,0,0,D,,,,,,B,A4DF,9CBA,10805003,-100.0,-1.0
2019.11.26_13.51.57,-8.394878,51.886015,1,B,11,5G,-101,-10,2.0,14,-85.0,1084,25,D,,,,,,B,A4DF,9CBA,10805003,-100.0,-1.0
2019.11.26_13.51.58,-8.394878,51.886015,1,B,11,5G,-101,-12,-1.0,14,-85.0,425,22,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-1.0
2019.11.26_13.51.59,-8.394878,51.886015,1,B,11,5G,-101,-12,-1.0,14,-85.0,589,23,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-1.0
2019.11.26_13.52.00,-8.394878,51.886015,1,B,11,5G,-101,-11,0.0,14,-85.0,60,5,D,,,,,,B,A4DF,9CBA,10805003,-99.0,-8.0
2019.11.26_13.52.01,-8.394878,51.886015,1,B,11,5G,-101,-11,0.0,14,-85.0,117,10,D,,,,,,B,A4DF,9CBA,10805003,-99.0,-8.0
2019.11.26_13.52.02,-8.394878,51.886015,1,B,11,5G,-100,-11,1.0,14,-85.0,34,2,D,,,,,,B,A4DF,9CBA,10805003,-100.0,0.0
2019.11.26_13.52.03,-8.394878,51.886015,1,B,11,5G,-100,-11,1.0,14,-85.0,100,42,D,,,,,,B,A4DF,9CBA,10805003,-100.0,0.0
2019.11.26_13.52.05,-8.394878,51.886015,1,B,11,5G,-101,-12,4.0,14,-85.0,68,9,D,,,,,,B,A4DF,9CBA,10805003,-100.0,-2.0
2019.11.26_13.52.06,-8.394878,51.886015,1,B,11,5G,-101,-12,4.0,14,-85.0,56,11,D,,,,,,B,A4DF,9CBA,10805003,-100.0,-2.0
2019.11.26_13.52.07,-8.394878,51.886015,1,B,11,5G,-101,-11,5.0,14,-85.0,25,4,D,,,,,,B,A4DF,9CBA,10805003,-100.0,0.0
2019.11.26_13.52.08,-8.394878,51.886015,1,B,11,5G,-101,-11,5.0,14,-85.0,4,5,D,,,,,,B,A4DF,9CBA,10805003,-100.0,0.0
2019.11.26_13.52.09,-8.394878,51.886015,1,B,11,5G,-101,-13,-2.0,14,-85.0,19,8,D,,,,,,B,A4DF,9CBA,10805003,-99.0,0.0
2019.11.26_13.52.10,-8.394878,51.886015,1,B,11,5G,-101,-13,-2.0,14,-85.0,12,3,D,,,,,,B,A4DF,9CBA,10805003,-99.0,0.0
2019.11.26_13.52.11,-8.394878,51.886015,1,B,11,5G,-102,-12,5.0,14,-85.0,1,47,D,,,,,,B,A4DF,9CBA,10805003,-100.0,-39.0
2019.11.26_13.52.12,-8.394878,51.886015,1,B,11,5G,-102,-12,5.0,14,-85.0,0,0,D,,,,,,B,A4DF,9CBA,10805003,-100.0,-39.0
2019.11.26_13.52.13,-8.394878,51.886015,1,B,11,5G,-101,-11,3.0,14,-85,70,6,D,,,,,,B,A4DF,9CBA,10805003,-103.0,0.0
2019.11.26_13.52.14,-8.394878,51.886015,1,B,11,5G,-101,-11,3.0,14,-85,0,2,D,,,,,,B,A4DF,9CBA,10805003,-103.0,0.0
2019.11.26_13.52.15,-8.394878,51.886015,1,B,11,5G,-101,-13,4.0,14,-85,2,6,D,,,,,,B,A4DF,9CBA,10805003,-102.0,-38.0
2019.11.26_13.52.16,-8.394878,51.886015,1,B,11,5G,-101,-13,4.0,14,-85,0,0,I,,,,,,B,A4DF,9CBA,10805003,-102.0,-38.0
2019.11.26_13.52.18,-8.394878,51.886015,1,B,11,5G,-101,-13,2.0,14,-85,2,5,D,,,,,,B,A4DF,9CBA,10805003,-102.0,-3.0
2019.11.26_13.52.19,-8.394878,51.886015,1,B,11,5G,-101,-13,2.0,12,-83,1,11,D,,,,,,B,A4DF,9CBA,10805003,-102.0,-3.0
2019.11.26_13.52.20,-8.394878,51.886015,1,B,11,5G,-101,-11,-1.0,12,-83,3,5,D,,,,,,B,A4DF,9CBA,10805003,,
2019.11.26_13.52.21,-8.394878,51.886015,1,B,11,5G,-101,-11,-1.0,12,-83,20,9,D,,,,,,B,A4DF,9CBA,10805003,,
2019.11.26_13.52.22,-8.394878,51.886015,1,B,11,5G,-101,-13,4.0,12,-83,0,0,D,,,,,,B,A4DF,9CBA,10805003,-100.0,-204.0
2019.11.26_13.52.23,-8.394878,51.886015,1,B,11,5G,-101,-13,4.0,12,-83,0,0,D,,,,,,B,A4DF,9CBA,10805003,-100.0,-204.0
2019.11.26_13.52.24,-8.394878,51.886015,1,B,11,5G,-102,-13,6.0,12,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-4.0
2019.11.26_13.52.25,-8.394878,51.886015,1,B,11,5G,-102,-13,6.0,12,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-4.0
2019.11.26_13.52.26,-8.394878,51.886015,1,B,11,5G,-101,-16,2.0,12,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-101.0,-4.0
2019.11.26_13.52.27,-8.394878,51.886015,1,B,11,5G,-101,-16,2.0,12,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-101.0,-4.0
2019.11.26_13.52.28,-8.394878,51.886015,1,B,11,5G,-101,-15,5.0,10,-85,11,0,D,,,,,,B,A4DF,9CBA,10805003,-102.0,-7.0
2019.11.26_13.52.29,-8.394878,51.886015,1,B,11,5G,-101,-15,5.0,10,-85,15079,229,D,,,,,,B,A4DF,9CBA,10805003,-102.0,-7.0
2019.11.26_13.52.30,-8.394878,51.886015,1,B,11,5G,-101,-14,0.0,10,-85,24424,279,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-9.0
2019.11.26_13.52.32,-8.394878,51.886015,1,B,11,5G,-101,-14,0.0,10,-85,772,12,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-9.0
2019.11.26_13.52.33,-8.394878,51.886015,1,B,11,5G,-101,-12,0.0,9,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-7.0
2019.11.26_13.52.34,-8.394878,51.886015,1,B,11,5G,-101,-12,0.0,9,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-7.0
2019.11.26_13.52.35,-8.394878,51.886015,1,B,11,5G,-101,-17,5.0,13,-85,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-8.0
2019.11.26_13.52.36,-8.394878,51.886015,1,B,11,5G,-101,-17,5.0,13,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-8.0
2019.11.26_13.52.37,-8.394878,51.886015,1,B,11,5G,-100,-14,-3.0,13,-83,2,5,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-12.0
2019.11.26_13.52.38,-8.394878,51.886015,1,B,11,5G,-100,-14,-3.0,13,-83,16,15,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-12.0
2019.11.26_13.52.39,-8.394878,51.886015,1,B,11,5G,-100,-13,-2.0,11,-85,0,0,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-1.0
2019.11.26_13.52.40,-8.394878,51.886015,1,B,11,5G,-100,-13,-2.0,11,-85,2,4,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-1.0
2019.11.26_13.52.41,-8.394878,51.886015,1,B,11,5G,-100,-13,3.0,11,-85,0,0,D,,,,,,B,A4DF,9CBA,10805003,-102.0,-5.0
2019.11.26_13.52.42,-8.394878,51.886015,1,B,11,5G,-100,-13,3.0,11,-85,0,0,I,,,,,,B,A4DF,9CBA,10805003,-102.0,-5.0
2019.11.26_13.52.43,-8.394878,51.886015,1,B,11,5G,-101,-14,-4.0,11,-85,0,0,I,,,,,,B,A4DF,9CBA,10805003,-101.0,-1.0
2019.11.26_13.52.45,-8.394878,51.886015,1,B,11,5G,-101,-14,-4.0,14,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-101.0,-1.0
2019.11.26_13.52.46,-8.394878,51.886015,1,B,11,5G,-101,-15,1.0,14,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-101.0,-8.0
2019.11.26_13.52.47,-8.394878,51.886015,1,B,11,5G,-101,-15,1.0,14,-85,0,0,I,,,,,,B,A4DF,9CBA,10805003,-101.0,-8.0
2019.11.26_13.52.48,-8.394878,51.886015,1,B,11,5G,-101,-13,-3.0,14,-85,0,2,D,,,,,,B,A4DF,9CBA,10805003,-103.0,-2.0
2019.11.26_13.52.49,-8.394878,51.886015,1,B,11,5G,-101,-13,-3.0,10,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-103.0,-2.0
2019.11.26_13.52.50,-8.394878,51.886015,1,B,11,5G,-101,-13,-4.0,11,-85.0,0,1,D,,,,,,B,A4DF,9CBA,10805003,-102.0,-3.0
2019.11.26_13.52.51,-8.394878,51.886015,1,B,11,5G,-101,-13,-4.0,11,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-102.0,-3.0
2019.11.26_13.52.52,-8.394878,51.886015,1,B,11,5G,-101,-15,2.0,11,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-4.0
2019.11.26_13.52.53,-8.394878,51.886015,1,B,11,5G,-101,-15,2.0,12,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-4.0
2019.11.26_13.52.54,-8.394878,51.886015,1,B,11,5G,-101,-13,-2.0,12,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-101.0,-6.0
2019.11.26_13.52.55,-8.394878,51.886015,1,B,11,5G,-101,-13,-2.0,12,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-101.0,-6.0
2019.11.26_13.52.56,-8.394878,51.886015,1,B,11,5G,-101,-15,-1.0,12,-83,11,1,D,,,,,,B,A4DF,9CBA,10805003,-100.0,-7.0
2019.11.26_13.52.58,-8.394878,51.886015,1,B,11,5G,-101,-15,-1.0,12,-83,2,4,D,,,,,,B,A4DF,9CBA,10805003,-100.0,-7.0
2019.11.26_13.52.59,-8.394878,51.886015,1,B,11,5G,-101,-14,-1.0,12,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-101.0,-6.0
2019.11.26_13.53.00,-8.394878,51.886015,1,B,11,5G,-101,-14,-1.0,12,-83,2,4,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-6.0
2019.11.26_13.53.01,-8.394878,51.886015,1,B,11,5G,-101,-13,-4.0,12,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-101.0,-6.0
2019.11.26_13.53.02,-8.394878,51.886015,1,B,11,5G,-101,-13,-4.0,12,-83,2,4,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-6.0
2019.11.26_13.53.03,-8.394878,51.886015,1,B,11,5G,-101,-12,2.0,12,-83,15,27,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-5.0
2019.11.26_13.53.04,-8.394878,51.886015,1,B,11,5G,-101,-12,2.0,13,-85.0,0,0,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-5.0
2019.11.26_13.53.05,-8.394878,51.886015,1,B,11,5G,-100,-11,1.0,13,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-101.0,-5.0
2019.11.26_13.53.06,-8.394878,51.886015,1,B,11,5G,-100,-11,1.0,13,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-101.0,-5.0
2019.11.26_13.53.07,-8.394878,51.886015,1,B,11,5G,-101,-12,4.0,13,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-6.0
2019.11.26_13.53.08,-8.394878,51.886015,1,B,11,5G,-101,-12,4.0,13,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-6.0
2019.11.26_13.53.09,-8.394878,51.886015,1,B,11,5G,-101,-14,3.0,13,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-99.0,-1.0
2019.11.26_13.53.10,-8.394878,51.886015,1,B,11,5G,-101,-14,3.0,10,-85.0,15,27,D,,,,,,B,A4DF,9CBA,10805003,-99.0,-1.0
2019.11.26_13.53.12,-8.394878,51.886015,1,B,11,5G,-101,-13,0.0,10,-85.0,0,0,D,,,,,,B,A4DF,9CBA,10805003,-100.0,-2.0
2019.11.26_13.53.13,-8.394878,51.886015,1,B,11,5G,-101,-13,0.0,10,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-2.0
2019.11.26_13.53.14,-8.394878,51.886015,1,B,11,5G,-101,-12,2.0,13,-85,0,0,I,,,,,,B,A4DF,9CBA,10805003,-101.0,-5.0
2019.11.26_13.53.15,-8.394878,51.886015,1,B,11,5G,-101,-12,2.0,13,-85,0,0,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-5.0
2019.11.26_13.53.16,-8.394878,51.886015,1,B,11,5G,-101,-11,5.0,13,-85,5598,60,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-2.0
2019.11.26_13.53.17,-8.394878,51.886015,1,B,11,5G,-101,-11,5.0,13,-85,23446,262,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-2.0
2019.11.26_13.53.18,-8.394878,51.886015,1,B,11,5G,-100,-12,4.0,13,-85,0,0,D,,,,,,B,A4DF,9CBA,10805003,-102.0,-7.0
2019.11.26_13.53.19,-8.394878,51.886015,1,B,11,5G,-100,-12,4.0,13,-85,0,0,D,,,,,,B,A4DF,9CBA,10805003,-102.0,-7.0
2019.11.26_13.53.20,-8.394878,51.886015,1,B,11,5G,-101,-11,1.0,10,-85.0,2,4,D,,,,,,B,A4DF,9CBA,10805003,-103.0,-4.0
2019.11.26_13.53.21,-8.394878,51.886015,1,B,11,5G,-101,-11,1.0,10,-85.0,0,0,D,,,,,,B,A4DF,9CBA,10805003,-103.0,-4.0
2019.11.26_13.53.22,-8.394878,51.886015,1,B,11,5G,-101,-12,2.0,10,-85.0,2,5,D,,,,,,B,A4DF,9CBA,10805003,-102.0,-9.0
2019.11.26_13.53.23,-8.394878,51.886015,1,B,11,5G,-101,-12,2.0,10,-85.0,0,0,D,,,,,,B,A4DF,9CBA,10805003,-102.0,-9.0
2019.11.26_13.53.24,-8.394878,51.886015,1,B,11,5G,-100,-14,-2.0,12,-83,4,3,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-8.0
2019.11.26_13.53.26,-8.394878,51.886015,1,B,11,5G,-100,-14,-2.0,12,-83,0,0,D,,,,,,B,A4DF,9CBA,10805003,-101.0,-8.0
2019.11.26_13.53.27,-8.394878,51.886015,1,B,11,5G,-101,-12,2.0,12,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-2.0
2019.11.26_13.53.28,-8.394878,51.886015,1,B,11,5G,-101,-12,2.0,12,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-2.0
2019.11.26_13.53.29,-8.394878,51.886015,1,B,11,5G,-101,-14,5.0,12,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-4.0
2019.11.26_13.53.30,-8.394878,51.886015,1,B,11,5G,-101,-14,5.0,12,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-4.0
2019.11.26_13.53.31,-8.394878,51.886015,1,B,11,5G,-100,-12,4.0,12,-85.0,0,0,I,,,,,,B,A4DF,9CBA,10805003,-101.0,-9.0
2019.11.26_13.53.32,-8.394878,51.886015,1,B,11,5G,-100,-12,4.0,11,-85,0,0,I,,,,,,B,A4DF,9CBA,10805003,-101.0,-9.0
2019.11.26_13.53.33,-8.394878,51.886015,1,B,11,5G,-100,-12,0.0,11,-85,0,0,I,,,,,,B,A4DF,9CBA,10805003,-101.0,-1.0
2019.11.26_13.53.34,-8.394878,51.886015,1,B,11,5G,-100,-12,0.0,12,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-101.0,-1.0
2019.11.26_13.53.35,-8.394878,51.886015,1,B,11,5G,-101,-11,0.0,12,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,,
2019.11.26_13.53.36,-8.394878,51.886015,1,B,11,5G,-101,-11,0.0,12,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,,
2019.11.26_13.53.38,-8.394878,51.886015,1,B,11,5G,-101,-10,4.0,12,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-204.0
2019.11.26_13.53.39,-8.394878,51.886015,1,B,11,5G,-101,-10,4.0,12,-83,0,0,I,,,,,,B,A4DF,9CBA,10805003,-100.0,-204.0
2019.11.26_13.53.40,-8.394878,51.886015,1,B,11,5G,-101,-13,1.0,14,-85,2,4,D,,,,,,B,A4DF,9CBA,10805003,-102.0,0.0
